id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2588025094,MicroRNA therapeutics: towards a new era for the management of cancer and other diseases,2017,"['microRNA', 'Computational biology', 'Disease', 'Cancer', 'Bioinformatics', 'Medicine', 'Gene silencing', 'Biology', 'Gene', 'Genetics', 'Pathology']","['W144423133', 'W2138664009', 'W1920303762', 'W1958284284', 'W2070777085', 'W1965037168', 'W2005440577', 'W2111471857', 'W2065481320', 'W2264436887', 'W2324795528', 'W2120491421', 'W2006247279', 'W2105549148', 'W1989395650', 'W2150752820', 'W2082904471', 'W2063375027', 'W2140477106', 'W2030712838', 'W2072190764', 'W2122290210', 'W1991563094', 'W2077330022', 'W2093538525', 'W2037980270', 'W2028651772', 'W2113973303', 'W2087935672', 'W2049088975', 'W2166646088', 'W2124112939', 'W2220171776', 'W2078160295', 'W2137084098', 'W2008932845', 'W2170685293', 'W2104268053', 'W2037647570', 'W1994455902', 'W2119337308', 'W2038167014', 'W2059848983', 'W2045604306', 'W2066671159', 'W2057329290', 'W2173135538', 'W2131596261', 'W2132194692', 'W2113427027', 'W2152310279', 'W2060588225', 'W2144038313', 'W2172157901', 'W1976324983', 'W2016360721', 'W1983991097', 'W2125120607', 'W2155131748', 'W2124803006', 'W2007881573', 'W1973421470', 'W2035918677', 'W2059806955', 'W1947613625', 'W1664805715', 'W2009190733', 'W2139242035', 'W2129825215', 'W2050079849', 'W2069104846', 'W2096573862', 'W2135452173', 'W2067915426', 'W2169354377', 'W1999360191', 'W2346025119', 'W1994216821', 'W2167715370', 'W2047213909', 'W1974102799', 'W2137881107', 'W2123505066', 'W4235541467', 'W2125071715', 'W2032630075', 'W2116000203', 'W2044662583', 'W1999630076', 'W2139128338', 'W2108949570', 'W2043704189', 'W1977372263', 'W1966427699', 'W2090017296', 'W1998770186', 'W2004436047', 'W2047529648', 'W2079251691', 'W2227182487', 'W2061452886', 'W1968227795', 'W2060459012', 'W2157754963', 'W1987851658', 'W1992638032', 'W1972551831', 'W2138799354', 'W2090944178', 'W2165295475', 'W2163622835', 'W2159807040', 'W2065543285', 'W2038067635', 'W2563646143', 'W2160033023', 'W2173409576', 'W2000961142', 'W2042968293', 'W2109194132', 'W2026051181', 'W1873092316', 'W1986944906', 'W2172186946', 'W2142310248', 'W2114202720', 'W2029426792', 'W2161693225', 'W1966607967', 'W2132093971', 'W2155285019', 'W2171559697', 'W2018621592', 'W1999792045', 'W1996630410', 'W2166502047', 'W2068859480', 'W2161253430', 'W2145244611', 'W2120169383', 'W2075728036', 'W2030354790', 'W2047043150', 'W2142082511', 'W1562614302', 'W2155912199', 'W2148362020', 'W2048071448', 'W2111979626', 'W2013888190', 'W2157916750', 'W2075839041', 'W2117030318', 'W2166918884', 'W2075317528', 'W2023178857', 'W2015967842', 'W2124496728', 'W2039737850', 'W1977279728', 'W2174734928', 'W2117977572', 'W2134629862', 'W2054604628', 'W2154040159', 'W2121291985', 'W1961577685', 'W2139342290', 'W2065100627', 'W1963908464', 'W1974255655', 'W1977528153', 'W1881967720', 'W2163458823', 'W2036254354', 'W1984424468', 'W2015729243', 'W1965800158', 'W2031123577', 'W2014509855', 'W2016232662', 'W2160272852', 'W2078890343', 'W2172579382', 'W1967591985', 'W2404904907', 'W2028718288', 'W2103560672', 'W2089595052', 'W2097628596', 'W2063404839', 'W2147817343', 'W2720419091', 'W2910065277', 'W2318181618', 'W2092308103']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2155496693,Common SNPs explain a large proportion of the heritability for human height,2010,"['Heritability', 'Linkage disequilibrium', 'Biology', 'Single-nucleotide polymorphism', 'Genetics', 'Genetic association', 'Minor allele frequency', 'Missing heritability problem', 'Genome-wide association study', 'Allele frequency', 'Genetic variation', 'Genotype', 'Gene']","['W2117446594', 'W2015578131', 'W2070082005', 'W1980991473', 'W2046247026', 'W2129559300', 'W2069550466', 'W2141887265', 'W2303043072', 'W4250302965', 'W2118216748', 'W2106294125', 'W2086799994', 'W2053146170', 'W1967485093', 'W2168704508', 'W2140908395', 'W1998957301', 'W2049409070', 'W2127601863', 'W2000084758', 'W1976070828', 'W1977104259', 'W2150732692', 'W2098597355', 'W2077763475', 'W2048011602', 'W2074516786', 'W2171116558', 'W2157752701', 'W2161633633', 'W2090969707', 'W2065144416', 'W2095119242', 'W1972340868', 'W2108169091', 'W2059826926', 'W1990608765', 'W2026767889', 'W2157470879']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3004348779,Receptor Recognition by the Novel Coronavirus from Wuhan: an Analysis Based on Decade-Long Structural Studies of SARS Coronavirus,2020,"['Coronavirus', 'Biology', 'Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)', 'Coronavirus disease 2019 (COVID-19)', 'Virology', 'Computational biology', 'Receptor', '2019-20 coronavirus outbreak', 'Betacoronavirus', 'Outbreak', 'Genetics', 'Infectious disease (medical specialty)', 'Disease', 'Medicine', 'Pathology']","['W2131262274', 'W1993435091', 'W2169198329', 'W2025170735', 'W2134061616', 'W2064822333', 'W1990059132', 'W2099851748', 'W2018569589', 'W2775086803', 'W1993577573', 'W2903899730', 'W2098037373', 'W2101166094', 'W2046153984', 'W2513547424', 'W1966238900', 'W2119494556', 'W2141968121', 'W2038918691', 'W2043343078', 'W2149789513', 'W2157989648', 'W2121757696', 'W1982533785', 'W2090139119', 'W2146242600', 'W2119111857', 'W2082231154', 'W3001836891', 'W3004280078', 'W2144081223', 'W2127322768', 'W3033326712', 'W3008394341', 'W3037072011', 'W3036065274', 'W3022322162', 'W3036029391']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2149525061,SWISS-MODEL: modelling protein tertiary and quaternary structure using evolutionary information,2014,"['Template', 'Computer science', 'Web server', 'Upload', 'Software', 'Model building', 'Model selection', 'Data mining', 'Protein structure prediction', 'Selection (genetic algorithm)', 'Protein structure database', 'Pipeline (software)', 'Structural bioinformatics', 'Homology modeling', 'Similarity (geometry)', 'Annotation', 'Biology', 'Protein structure', 'Artificial intelligence', 'Programming language', 'The Internet', 'Genetics', 'World Wide Web', 'Image (mathematics)', 'Enzyme', 'Gene', 'Sequence database', 'Physics', 'Quantum mechanics', 'Biochemistry']","['W2129434797', 'W2060809301', 'W1987474460', 'W2118200955', 'W2152301430', 'W2105638686', 'W2159614853', 'W2118387386', 'W2109872885', 'W2065283382', 'W4247982804', 'W2158714788', 'W2051210555', 'W2096495474', 'W2153187042', 'W2008708467', 'W2149605074', 'W2047379058', 'W2015642465', 'W2170471837', 'W2128484254', 'W88153857', 'W2100856169', 'W2113267464', 'W2140673705', 'W1981264193', 'W2146084306', 'W2060259273', 'W2021767971', 'W2162902367', 'W2115167726', 'W2082667898', 'W2612240612', 'W6657534832', 'W2126711803', 'W2532047978', 'W2028440694']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2963103847,A New Metaheuristic Bat-Inspired Algorithm,2010,"['Firefly algorithm', 'Metaheuristic', 'Harmony search', 'Parallel metaheuristic', 'Bat algorithm', 'Particle swarm optimization', 'Computer science', 'Multi-swarm optimization', 'Mathematical optimization', 'Human echolocation', 'Firefly protocol', 'Algorithm', 'Meta-optimization', 'Genetic algorithm', 'Artificial intelligence', 'Machine learning', 'Mathematics', 'Zoology', 'Physics', 'Acoustics', 'Biology']","['W4388385029', 'W2149337630', 'W1993885071', 'W2152195021', 'W2024060531', 'W2137514952', 'W2097571405', 'W1496413023', 'W2904250082', 'W1968964058', 'W1497256448', 'W1596914020', 'W3023540311']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2560167313,High-resolution mapping of global surface water and its long-term changes,2016,"['Surface water', 'Satellite', 'Environmental science', 'Physical geography', 'Climate change', 'Water resources', 'Period (music)', 'Geography', 'Global change', 'Climatology', 'Geology', 'Oceanography', 'Ecology', 'Environmental engineering', 'Biology', 'Aerospace engineering', 'Engineering', 'Physics', 'Acoustics']","['W2060680089', 'W2089998669', 'W2255548590', 'W1775499118', 'W1998515817', 'W2137734568', 'W2078860594', 'W2020795785', 'W2192883182', 'W1531301625', 'W2188083314', 'W2137446795', 'W2345816942', 'W2079792254', 'W2158952405', 'W2100635111', 'W2179843978', 'W2308510182', 'W1971048734', 'W1979503729', 'W2305143598', 'W2067422533', 'W2084308175', 'W2015053255', 'W2002756411', 'W2086620533', 'W2157675604', 'W2137707174', 'W2085793179', 'W2149290009', 'W2047549267', 'W2051721130', 'W2015135807', 'W2168809519', 'W2156651974', 'W2097481508', 'W2120160105', 'W2262607787', 'W2007300776', 'W2181914484', 'W1606754933', 'W2028240797', 'W2114848754', 'W2060948797', 'W2072895218', 'W2180682969', 'W2184324629', 'W2561674702', 'W2086087329', 'W3010621220', 'W2417209869', 'W2418543604']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2907514116,Reference-based analysis of lung single-cell sequencing reveals a transitional profibrotic macrophage,2019,"['Fibrosis', 'Transcriptome', 'Idiopathic pulmonary fibrosis', 'Biology', 'Pulmonary fibrosis', 'Bleomycin', 'Macrophage', 'Lung', 'CX3CR1', 'Pathology', 'Gene expression', 'Gene', 'Cancer research', 'Immunology', 'Inflammation', 'Chemokine', 'Medicine', 'Genetics', 'In vitro', 'Internal medicine', 'Chemokine receptor', 'Chemotherapy']","['W2317482749', 'W2163128715', 'W2143951787', 'W2549204323', 'W1999439792', 'W2105231460', 'W2104058942', 'W2297517240', 'W2111920665', 'W2736034593', 'W2562980016', 'W1977099733', 'W2259938310', 'W2556805640', 'W2342688693', 'W2007222211', 'W2140258573', 'W1497894656', 'W1608557965', 'W2951506174', 'W2774307122', 'W2600453489', 'W2136188258', 'W2044789584', 'W2330006149', 'W2104950932', 'W2593148326', 'W2158549544', 'W2789367247', 'W2511441887', 'W2031674672', 'W2014973313', 'W2153406260', 'W2785854718', 'W2794986280', 'W2102212449', 'W2599075603', 'W2116163278', 'W2120791222', 'W2031131470', 'W2160581275', 'W2441075516', 'W2069757748', 'W1977362098', 'W1976996489', 'W2054544867', 'W2062182733', 'W2124985265', 'W2169456326', 'W2135827569', 'W2952001873', 'W2953067954', 'W2167383172', 'W2117900230', 'W1977437151', 'W3140110505']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2059357290,"The widespread regulation of microRNA biogenesis, function and decay",2010,"['Biology', 'microRNA', 'Biogenesis', 'Regulation of gene expression', 'Computational biology', 'Drosha', 'Function (biology)', 'Context (archaeology)', 'Post-transcriptional regulation', 'Genetics', 'Transcriptional regulation', 'Gene', 'Cell biology', 'Gene expression', 'RNA', 'RNA interference', 'Paleontology']","['W2162674813', 'W2100932663', 'W2019009111', 'W2163106706', 'W2107961632', 'W2135015580', 'W2102681919', 'W2007452037', 'W2019028138', 'W2102643936', 'W2150333864', 'W2170428122', 'W2113940243', 'W2100750972', 'W2045402423', 'W1982855811', 'W2086227770', 'W2114499007', 'W2047256111', 'W2154688988', 'W2083605403', 'W2004445056', 'W1531396004', 'W1984109071', 'W2007863176', 'W2149930662', 'W2111452477', 'W1977064582', 'W2151912077', 'W1968008181', 'W2147088778', 'W1997932830', 'W2105698711', 'W2037786477', 'W2019167811', 'W1982163838', 'W2107444074', 'W1985140771', 'W2005440577', 'W2030714059', 'W2144717644', 'W2013721931', 'W4251765607', 'W2072017031', 'W2127422925', 'W2048347652', 'W1973181654', 'W2064539804', 'W2136767988', 'W2110163439', 'W2045672814', 'W2045342567', 'W1986272738', 'W2079371587', 'W2028423947', 'W2091712692', 'W2022192230', 'W2162855805', 'W2033583810', 'W2052210687', 'W2053103314', 'W2113934040', 'W2114058102', 'W2010890469', 'W2053003053', 'W2049836150', 'W1989015932', 'W2119962312', 'W2080603024', 'W1982250275', 'W2140786935', 'W1976190898', 'W2064792413', 'W1975464080', 'W2161751301', 'W1992935306', 'W2083822954', 'W1969353028', 'W2074775898', 'W2118818674', 'W2034394760', 'W2134479420', 'W2088503826', 'W2131623079', 'W2064386997', 'W1985175917', 'W2106854623', 'W1969296875', 'W2024725357', 'W2130801271', 'W2070814193', 'W2166430233', 'W2146308072', 'W2115046796', 'W2019806092', 'W2077878547', 'W2152083180', 'W2136400757', 'W2078474886', 'W2050433648', 'W2102107106', 'W2094097897', 'W2010763857', 'W2089001345', 'W2046314136', 'W2072442043', 'W2071097995', 'W2050143830', 'W2121570862', 'W2083540641', 'W2145072184', 'W2135837360', 'W1999605403', 'W2106706219', 'W2091386615', 'W1988249075', 'W2132946216', 'W2013790897', 'W2145484725', 'W1985098845', 'W2069243189', 'W2064827935', 'W2138473891', 'W2120821369', 'W2096821445', 'W2084208532', 'W2083310759', 'W2005811224', 'W2035325316', 'W2117391623', 'W2120211068', 'W2118105142', 'W2162423616', 'W2109505983', 'W2106637741', 'W2164939786', 'W2044510533', 'W2059222949', 'W2148945289', 'W1978922003', 'W2139087276', 'W2072636314', 'W2125285877', 'W2079320075', 'W1975763913', 'W1987248329', 'W2104806799', 'W2099915768', 'W1964727443', 'W2148916879', 'W2041825143', 'W2147346503', 'W1977372263', 'W2056302937', 'W2105613536', 'W2144154026', 'W2161272397', 'W2147997023', 'W1971644927', 'W2003911773', 'W2085519695', 'W2101555571', 'W2118558933', 'W2080636764', 'W1993180746', 'W2152041515', 'W2002938531', 'W1970561408', 'W2036373513', 'W2117101240', 'W2143245946', 'W2143069387', 'W2143677057', 'W2168943199', 'W2781700929', 'W3144850073', 'W2910065277', 'W1975437957', 'W2162877470', 'W2139745949', 'W1542927170', 'W2071821040', 'W2047362768', 'W2138513791']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2130042267,High secondary aerosol contribution to particulate pollution during haze events in China,2014,"['Particulates', 'Haze', 'Pollution', 'Environmental science', 'Aerosol', 'Air pollution', 'Air quality index', 'Particulate pollution', 'Pollutant', 'Coal combustion products', 'Environmental protection', 'Coal', 'Environmental engineering', 'Meteorology', 'Geography', 'Chemistry', 'Ecology', 'Organic chemistry', 'Archaeology', 'Biology']","['W2123683009', 'W2098498930', 'W2135333351', 'W1517984787', 'W2138106329', 'W2079953649', 'W2144923407', 'W2004860873', 'W2081118881', 'W2141761125', 'W2103583987', 'W1620706870', 'W1982056270', 'W2108082894', 'W2128136443', 'W2044724516', 'W2052734713', 'W2122054302', 'W2116507044', 'W2035712766', 'W2060825729', 'W1969034459', 'W2009009889', 'W2603209967', 'W2020729558', 'W103947824', 'W4300407496']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2148583852,Biochar effects on soil biota – A review,2011,"['Biochar', 'Soil biology', 'Biogeochemical cycle', 'Soil fertility', 'Biomass (ecology)', 'Slash-and-char', 'Amendment', 'Environmental chemistry', 'Environmental science', 'Carbon sequestration', 'Soil organic matter', 'Soil water', 'Biota', 'Soil quality', 'Chemistry', 'Agronomy', 'Ecology', 'Soil science', 'Biology', 'Pyrolysis', 'Carbon dioxide', 'Organic chemistry', 'Law', 'Political science']","['W2058923225', 'W2061389896', 'W2065742803', 'W6607131230', 'W1972069963', 'W2046721197', 'W2002374404', 'W2132158869', 'W1975898432', 'W2068215558', 'W1991148565', 'W2045762639', 'W2008067742', 'W1966472187', 'W1990673498', 'W1988741421', 'W2137214815', 'W2052517566', 'W1995173294', 'W6602522783', 'W1966504155', 'W6636393297', 'W1992615112', 'W2078194222', 'W2169668194', 'W2193984802', 'W2003887127', 'W6637619524', 'W1992865903', 'W1983122953', 'W2159716884', 'W6642563811', 'W2142899717', 'W2064269158', 'W6603996587', 'W2049683810', 'W2011515344', 'W1977847066', 'W2125689633', 'W1994825310', 'W2170143296', 'W2074431945', 'W1976597217', 'W2026607019', 'W2071731688', 'W334907392', 'W1986954746', 'W2001981152', 'W2050133457', 'W2144491818', 'W1982061285', 'W2072431755', 'W2131368226', 'W2039963815', 'W1985541305', 'W2141182917', 'W6864497891', 'W2335256719', 'W1970084347', 'W6755557206', 'W1993155198', 'W2127759286', 'W2012187645', 'W2099146272', 'W2061120126', 'W2036607748', 'W1973635923', 'W2181589548', 'W1980352421', 'W2077543578', 'W1975048858', 'W2094248814', 'W2163471072', 'W2022274713', 'W1982777264', 'W1998035915', 'W2531153017', 'W2126768074', 'W1991705369', 'W2087863423', 'W6645666618', 'W1984787867', 'W2034053497', 'W2083050759', 'W2050364732', 'W6684946306', 'W2076458865', 'W2150341772', 'W2037115890', 'W4292068520', 'W1978268388', 'W2023353983', 'W2002838322', 'W2113118319', 'W2167227667', 'W1911946371', 'W2141470637', 'W159707086', 'W2152700659', 'W2947466231', 'W2086374817', 'W1553433024', 'W2068733733', 'W2081147875', 'W2050695214', 'W2021748328', 'W2114291857', 'W1496778111', 'W1972326487', 'W1965169276', 'W2070568814', 'W2060948243', 'W2071154927', 'W2065235592', 'W2120090366', 'W2137710512', 'W1550728299', 'W2135816853', 'W1969493278', 'W2029820143', 'W2154726800', 'W4237411998', 'W2106327051', 'W2170521916', 'W1988378414', 'W6800011503', 'W2890648565', 'W2103955543', 'W1489947495', 'W2100546837', 'W2076627849', 'W2051532236', 'W1990240633', 'W6635557242', 'W2080539324', 'W2062159269', 'W1998002493', 'W2089421172', 'W2133425177', 'W1989138622', 'W2054931773', 'W2047762250', 'W2000413701', 'W2169605764', 'W2088408586', 'W2137671798', 'W1970967507', 'W1990353475', 'W2068181192', 'W2071882887', 'W2038000502', 'W2056410875', 'W2144910319', 'W2041199880', 'W2117764410', 'W2000041177', 'W1999292897', 'W2009806791', 'W2160013944', 'W2179238204', 'W2170946334', 'W2109148138', 'W2024177929', 'W2317045598', 'W2211270994', 'W2096943193', 'W2095172257', 'W1980741746', 'W2083705146', 'W2077424838', 'W2001143279', 'W6721453648', 'W2091514572', 'W2063449401', 'W2145629785', 'W2000278542', 'W2075363967', 'W122490326', 'W2081949880', 'W2051430791', 'W2065596565', 'W2151589421', 'W2104602524', 'W990523172', 'W1996452261', 'W1982697028', 'W2036662686', 'W2056481747', 'W6757286203', 'W2050985282', 'W2125199183', 'W2138213853', 'W2093719017', 'W1489730593', 'W2164695205', 'W1980680725', 'W2085684090', 'W4251791098', 'W2091587437', 'W2047844502', 'W2025194901', 'W2098432852', 'W4250559680', 'W2075673711', 'W1984243241', 'W2795859770', 'W2163421803', 'W2090600221', 'W2087891862', 'W2041423188', 'W2090155269', 'W1968661986', 'W1903241269', 'W1972439088', 'W2058706855', 'W6682727869', 'W2125006526', 'W2105835867', 'W6605967129', 'W2078808646', 'W2142849766', 'W6689772738', 'W2019531834', 'W2025939122', 'W2064440614', 'W2011773668', 'W2035126891', 'W6754913652', 'W2139405554', 'W2027412101', 'W2071922147', 'W2081752790', 'W2408400884', 'W1849716703', 'W2052540579', 'W2997899988', 'W2092521540', 'W2112537091', 'W2063788605', 'W305649336', 'W2019056784', 'W1982388866', 'W2087928184', 'W2167612725', 'W2111269145', 'W2095682748', 'W2000391783', 'W2004024552', 'W2185440930', 'W2120412621', 'W6611622364', 'W6608847988', 'W2095079383', 'W2131454121', 'W2097576901', 'W2021663406', 'W2163919541', 'W2096831465', 'W2058118623', 'W2036613827', 'W1966710624', 'W2319032873', 'W2037544532', 'W1992744659', 'W2170170821', 'W2141370599', 'W344454904', 'W223835430', 'W2500174944', 'W1981436899', 'W2165102628', 'W62860886', 'W2171781022', 'W4214837591', 'W100327086', 'W2258242373', 'W2086140914', 'W1564923665', 'W3194754229', 'W174314494', 'W1719101619', 'W561900443', 'W3122527220', 'W2235166900', 'W2098129053', 'W3003781173', 'W568246075', 'W147382329', 'W2330174309', 'W1991862319', 'W1969324243', 'W1585038091', 'W4251064196', 'W2068296036', 'W2089230257', 'W1890579090', 'W3098094351', 'W148271089', 'W2155777364', 'W2905934598', 'W2534039934', 'W2898916015', 'W2475913711', 'W4254427565', 'W1613497340', 'W2480762282', 'W1572839505', 'W2897050651', 'W2890932248']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2139921601,Advanced Materials for Energy Storage,2010,"['Energy storage', 'Supercapacitor', 'Materials science', 'Hydrogen storage', 'Nanotechnology', 'Renewable energy', 'Electrochemical energy storage', 'Electrochemical energy conversion', 'Thermal energy storage', 'Process engineering', 'Computer data storage', 'Electrochemistry', 'Electrical engineering', 'Computer science', 'Power (physics)', 'Engineering', 'Composite material', 'Electrode', 'Quantum mechanics', 'Biology', 'Alloy', 'Physics', 'Chemistry', 'Operating system', 'Physical chemistry', 'Ecology']","['W2017428530', 'W2080404884', 'W2068123987', 'W2151080396', 'W1968671164', 'W1964293749', 'W2033129967', 'W2167383445', 'W1989293511', 'W2044552255', 'W2167897131', 'W1965907662', 'W2094810581', 'W2107342444', 'W2056647180', 'W2171499252', 'W2050021711', 'W2120108319', 'W1971636667', 'W2089493936', 'W2043192670', 'W2076942610', 'W98219501', 'W2036671636', 'W2108777199', 'W1982884650', 'W2058364336', 'W2330458921', 'W2328562555', 'W2135147086', 'W2000791207', 'W2060303393', 'W2951112799', 'W1996810926', 'W1991074282', 'W2129675144', 'W1985429925', 'W2031106109', 'W281629811', 'W2006547129', 'W2034748181', 'W2054462191', 'W2007335464', 'W2078536224', 'W2141664712', 'W2151952543', 'W2051122731', 'W2147488038', 'W1995065403', 'W2082619310', 'W2168007532', 'W1660529221', 'W1977730895', 'W1975724631', 'W2949423026', 'W1988667346', 'W2072104692', 'W2142256989', 'W2111978936', 'W2008583144', 'W2004004315', 'W2091004681', 'W2019117694', 'W2139997881', 'W2392688742', 'W2112458075', 'W2045416897', 'W2101210234', 'W2030502796', 'W2126374239', 'W2151205438', 'W2107119504', 'W2035020401', 'W2055610999', 'W1967408807', 'W1982463068', 'W2003393586', 'W1974340374', 'W2035561975', 'W1990108593', 'W2003235513', 'W1977603338', 'W1983753725', 'W1992222813', 'W2074853136', 'W2030966128', 'W2138520791', 'W1996907608', 'W2071038343', 'W2163819579', 'W2116579551', 'W2055889238', 'W2087950462', 'W2122519562', 'W2020414767', 'W2009392824', 'W2076063565', 'W2105018813', 'W2952744162', 'W2046251407', 'W2052702569', 'W1992545229', 'W1995758813', 'W2013006419', 'W2059166226', 'W2078029441', 'W1986465188', 'W2046268481', 'W2057544815', 'W2151737589', 'W2057374101', 'W2106259156', 'W2162269257', 'W2012287594', 'W2054817589', 'W1998395667', 'W272838556', 'W2059532086', 'W2088967793', 'W2136822440', 'W2060142904', 'W2160312153', 'W2041773142', 'W2019903682', 'W2166026886', 'W2152510783', 'W1971821421', 'W2006415352', 'W2069456576', 'W2097685240', 'W2138515259', 'W2104374928', 'W2120846412', 'W2110848839', 'W2034347308', 'W2049122409', 'W2097283197', 'W1984775992', 'W2135630556', 'W2096651569', 'W1992379425', 'W1973828259', 'W2029173835', 'W2015727774', 'W2104956374', 'W2037834969', 'W1972755542', 'W2076094750', 'W2085416342', 'W1629830706', 'W2075055604', 'W2086641534', 'W2016895472', 'W1967037767', 'W2150555064', 'W2104633484', 'W2009994680', 'W2024565483', 'W2088936680', 'W2064853428', 'W2142583169', 'W2064825917', 'W2146947921', 'W2134603517', 'W1997703864', 'W2040354989', 'W2139920822', 'W2029930026', 'W2046970376', 'W2102288801', 'W2027452000', 'W1971498810', 'W2033207908', 'W2047135556', 'W2053149839', 'W2155501797', 'W2138977374', 'W2007627727', 'W2016195634', 'W2164104183', 'W2169510623', 'W2169466248', 'W2171236786', 'W2091202552', 'W2166737161', 'W1965798647', 'W2153130629', 'W2081535899', 'W2018105634', 'W2096435696', 'W2087009623', 'W2022833251', 'W2050167061', 'W2020609369', 'W2071667758', 'W2002855928', 'W2042918428', 'W1964697542', 'W2137998627', 'W1980790122', 'W1969824397', 'W2046659892', 'W2128922124', 'W2069463486', 'W2064104367', 'W2126554041', 'W2085228819', 'W2073764064', 'W2138969264', 'W2117256576', 'W2169385610', 'W91773989', 'W2115670364', 'W2037576859', 'W2034769529', 'W2178005474', 'W2055580864', 'W2410816708', 'W1968185647', 'W1992732132', 'W2054500995', 'W2010452838', 'W2124043346', 'W2052538732', 'W2129625348', 'W2144177214', 'W1982029184', 'W2134295472', 'W2064325453', 'W2129584943', 'W2028157562', 'W2140440931', 'W2090824557', 'W2162684966', 'W4245158813', 'W2031569346', 'W2013294017', 'W2005824291', 'W2126740973', 'W2164397829', 'W2017456432', 'W2029453454', 'W2065241194', 'W2022166030', 'W2047440155', 'W1981323802', 'W1982151362', 'W2044750928', 'W2122143506', 'W1973101250', 'W2075550639', 'W2109376760', 'W2085163995', 'W2014788117', 'W2099074631', 'W2011230722', 'W2000029875', 'W2058802818', 'W2000499506', 'W2104034101', 'W4238397045', 'W2023492950', 'W2097331171', 'W2089984714', 'W2076544575', 'W2005758178', 'W2083819490', 'W1986268907', 'W2041716614', 'W1966822323', 'W2089985783', 'W2005095653', 'W2006210594', 'W2015153919', 'W1969552909', 'W2156805933', 'W10640993', 'W2109539790', 'W2044874926', 'W2036546354', 'W1998138622', 'W2065146676', 'W1989723802', 'W2164486089', 'W2075904417', 'W2015338034', 'W2058671909', 'W2062397651', 'W1985714016', 'W2009862762', 'W2017122911', 'W1999442617', 'W2145191789', 'W2164895597', 'W2028336162', 'W2028810385', 'W2069195912', 'W2077687374', 'W2155464372', 'W2108376819', 'W2018652376', 'W2165241140', 'W2144335134', 'W2154506238', 'W2010637717', 'W2949312009', 'W2061545442', 'W2099548417', 'W2127562318', 'W2149929997', 'W1972864792', 'W2073944135', 'W2003489030', 'W1999181316', 'W2006318126', 'W2146600796', 'W1968519434', 'W613060151', 'W3096449293']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
